Lat,Long
6.6278,39.395
5.30975,39.1758
8.16603,35.6366
6.64798,41.3293
6.75839,41.3464
8.34872,37.8056
8.75057,34.7182
8.09414,36.8249
9.61384,36.5382
9.78625,38.745
9.7748,38.725317
7.37791,36.7684
9.571933,37.359367
9.80516,37.3756
9.86227,37.3552
9.621817,38.63935
7.80026,39.0554
5.11409,37.3542
4.76915,38.6425
9.4,42.3166
8.33039,35.7308
7.91488,36.6152
9.22446,36.9385
9.22941,36.9359
9.18639,36.9907
9.01963,37.0166
7.28303,39.4073
6.83668,40.359
6.18527,38.5143
8.18885,35.5658
7.976,36.207417
7.97565,36.7854
9.68622,36.7982
5.63111,38.4623
5.68007,38.4416
9.840083,36.4694
7.36874,38.5233
9.170317,36.4695
7.55285,38.64005
7.303433,38.809
8.49504,37.6785
6.96229,40.9554
9.46928,42.2562
9.34818,42.3102
9.36666,39.1673
7.3706,40.192367
9.04766,34.9776
4.20969,38.5191
4.21944,38.5372
8.92819,38.4404
8.87931,41.156
8.6831,40.8884
8.01296,35.4486
7.89963,35.8123
9.10199,38.395
10.2954,38.5958
8.3235,36.4237
7.1546,39.4366
8.5666,39.3333
7.07454,38.0926
8.49771,36.0658
7.97835,36.1587
8.73535,35.5889
8.65644,39.3469
8.65172,39.3434
5.09399,38.6372
5.09408,38.6356
8.80621,40.5134
8.794033,40.514203
9.03687,40.6879
6.21092,38.0246
8.35128,36.3034
9.64371,37.7696
9.2759,34.6549
5.75579,39.6248
6.92601,39.0849
8.99658,35.6734
8.45918,38.6724
5.7406,38.4624
9.810667,38.4199
9.07415,34.5214
5.77197,38.246809
7.41045,38.7137
6.71103,39.0589
7.10033,39.6896
8.54288,38.6855
8.62486,38.5055
5.75755,38.3234
8.53759,34.6414
7.71102,36.5968
7.6565,36.4935
8.9,36.4833
7.68075,36.501
8.7894,34.648
9.8747,36.619983
9.91699,36.7691
9.66128,36.6415
9.6767,36.6318
9.74323,36.7598
9.52059,36.6375
9.58595,35.2309
8.9748,34.606183
8.84414,40.9893
8.90614,34.7113
10.3087,38.7519
9.176017,35.826033
9.171917,35.845833
9.172,35.834
9.024733,38.137467
9.61929,37.8435
7.13852,40.732996
7.12525,40.70975
9.093547,41.795609
9.54821,37.0661
9.43422,36.6249
9.15471,36.5882
9.00288,36.5458
9.36824,36.5238
9.43445,36.5861
9.40472,36.5254
9.34562,36.4903
9.30907,36.5423
9.26709,36.5697
9.35247,36.6562
9.37788,36.7148
9.08218,36.4752
9.36811,36.5226
7.96888,37.1247
6.75349,39.7182
6.999143,39.96462
8.62028,35.4079
8.62256,35.404
8.63284,35.3835
5.85561,39.0428
9.28805,41.9021
9.2166,37.3
7.61855,39.48615
8.58697,34.6554
4.42962,37.9787
4.43342,37.9897
9.95149,36.647
9.95759,36.6417
9.18,37.4873
8.35417,36.5505
8.72908,40.1964
8.85184,39.0237
7.45298,40.8017
7.97827,36.6009
9.15286,41.4604
10.00275,38.241
9.2567,38.07575
8.3821,36.4672
9.39744,41.9042
8.39395,36.7071
4.17569,38.1155
4.1764,38.1286
4.21661,38.1217
3.6634,38.7129
9.03935,34.7619
9.22838,35.6599
8.0333,39.1833
8.50011,38.9905
7.95242,35.5403
8.74544,38.1837
4.20757,37.5876
9.14882,38.3287
8.15325,35.536083
9.27051,35.8557
4.07302,38.577
4.07397,38.5728
8.75389,41.4187
8.76348,41.4511
8.85746,40.4714
9.09476,38.2313
9.67034,38.0173
6.99125,40.471533
9.23728,41.648
8.86183,41.8612
9.37065,42.302
9.17381,41.8766
8.816046,38.739439
8.22763,38.7451
6.27398,38.6824
9.14459,37.4351
9.15603,37.1534
8.792,40.675
8.23025,36.7271
3.8628,38.974
8.43738,38.3597
7.15875,38.8134
7.16835,38.7865
9.39748,37.2883
7.71117,37.3204
7.72243,36.7876
8.88749,35.8614
9.47722,37.1138
9.26481,37.1125
9.37228,36.9621
9.73018,37.0401
10.0437,36.6751
10.0521,36.6794
8.40783,37.6721
9.5012,37.0264
9.1666,35.4666
8.13412,35.4875
8.13484,35.4647
8.14269,35.4716
7.94401,36.6357
7.96325,36.989
7.97682,36.9779
5.98913,38.571
7.49956,39.0679
10.221333,38.703067
8.07937,39.3344
8.97622,35.7726
8.96457,35.7442
8.60924,35.559
7.71512,36.2127
8.0211,36.5259
9.34952,42.232
9.35104,42.2543
8.4333,37.9166
8.88985,35.5818
9.11746,37.9763
9.567041,36.618841
4.82617,38.8801
9.66558,37.9914
6.40381,38.6206
9.53778,38.5841
9.06366,38.8893
6.37246,38.2784
7.8166,39.7833
7.37269,38.9306
4.98562,37.5561
5.04139,37.5554
6.16711,38.1735
5.651172,38.240987
5.6333,38.2333
9.26876,37.1922
9.27059,37.1959
8.34116,39.149675
9.4919,42.401
8.79989,41.2322
9.25569,41.9948
9.22999,35.6267
8.22897,40.5471
9.873590943,38.65960347
6.62539,40.0709
5.87856,38.7671
5.92314,38.7204
7.04426,39.1713
7.74453,39.9978
6.06059,39.6175
9.386133,42.019333
9.371667,37.118667
9.1753,41.335967
8.54834,40.4115
4.67305,38.1507
8.73522,41.7314
8.8148,41.7246
9.0552,40.5746
9.45792,42.4866
9.08195,41.7197
9.71438,37.1095
9.53266,38.3281
8.91988,36.1925
7.81066,36.6888
8.36541,35.6634
9.55565,37.9583
7.90483,35.4532
8.56392,36.176
8.56735,36.1766
10.039,37.0104
8.68223,35.9558
8.54788,37.8666
9.32822,41.6059
9.94712,36.1815
9.90512,36.2416
9.84387,36.3143
9.83741,36.3161
9.77073,36.2719
9.96554,36.2605
9.90862,36.2383
9.84123,36.2217
8.71885,34.9689
9.15685,40.5575
6.39219,38.5357
9.27507,41.4743
8.90875,35.221433
9.5177,35.2501
8.60524,41.014
5.06391,38.3662
5.06401,38.3682
6.762,40.171417
9.0973,35.0251
8.28229,35.2511
6.08686,38.6572
8.7838,34.7379
6.61896,39.5639
5.7922,39.3832
7.32549,39.6837
6.91238,38.7861
7.15334,39.5334
8.46734,39.9279
8.43486,35.7463
6.66049,39.0358
9.85327,37.0007
7.95657,38.9078
8.08413,37.0235
9.94615,37.1163
8.83888,35.7132
8.71366,35.0118
8.82748,35.2748
5.46629,38.0105
9.37072,35.6469
4.35843,38.3764
4.36509,38.3916
10.0666,36.4
4.93827,38.8792
4.93919,38.8826
9.222717,41.141617
9.21908,41.0963
7.15446,40.2194
6.17452,38.7894
8.60566,36.7157
4.47603,37.1974
6.83907,38.6879
9.056617,38.4928
9.072267,35.69285
8.73229,35.9423
8.75702,40.9585
9.61365,37.2451
8.26367,35.4931
6.06773,39.7298
6.22765,39.7801
7.08079,39.9543
4.75478,37.4615
9.03654,41.5063
8.1413,39.0819
9.16769,41.7981
9.17027,40.8042
7.26368,39.0828
7.62034,39.0442
7.71893,39.6952
7.72121,39.6959
7.721211,39.6959
9.50831,35.5547
9.24587,41.1807
8.62496,40.5274
9.23746,37.2874
7.0644,39.3944
8.31714,36.3785
8.345,35.689433
8.51271,39.5872
8.140717,39.3419
9.10313,42.2472
9.25003,42.3181
8.5277,34.8458
9.41486,41.979
9.21901,42.245
8.88676,35.74
9.54641,35.1793
9.74577,35.3336
9.37068,42.1829
8.990133,37.3246
7.27172,38.6566
8.43901,38.4209
6.9865,40.0672
10.247,38.7721
9.02388,34.8822
9.04684,34.8308
7.22924,39.9907
9.1666,35.6833
9.30896,38.3775
9.308567,38.372617
8.5674,35.8498
8.125967,39.2375
6.78721,38.7398
7.369833,40.511833
5.98905,38.1531
9.28967,35.353
8.72308,38.3308
8.89296,40.7961
7.52794,39.5265
8.15848,36.3523
9.01726,38.6335
6.76755,38.8557
7.69477,40.075
9.48105,42.8073
9.69373,38.3865
8.62572,40.34
9.49094,34.705
8.80796,36.6063
8.84555,36.6449
8.70389,36.4469
8.71226,36.5543
7.672633,36.824467
8.94604,41.5796
10.1176,38.5383
8.43415,37.425
9.02349,36.0199
8.13534,35.2264
9.20335,38.2119
7.03078,38.7252
7.75498,36.5078
8.25661,36.3539
9.03962,41.6782
10.2482,38.7763
10.2653,38.8258
8.49392,37.1788
8.8276,37.3665
7.79845,36.9174
8.9018,41.7781
8.94169,35.1115
9.37135,41.3584
8.00998,39.5059
10.1344,38.4972
7.59458,36.0498
7.22576,40.5826
8.00109,40.6175
9.56186,34.7092
8.72821,36.2393
7.76857,36.3272
8.0863,35.4433
9.26615,34.5381
8.35983,39.7297
8.42095,39.7505
9.05163,35.8206
6.33299,38.2297
8.74065,37.3507
6.44582,40.0434
9.1492,34.5162
6.04774,38.7991
8.74646,34.7775
5.11765,37.3175
5.11765,37.3244
7.38732,38.7811
8.21418,35.6106
8.93995,40.554817
7.85007,36.7993
8.49297,38.1531
9.65294,34.8778
9.56588,38.0504
9.55947,37.7568
8.9561,42.0696
8.95684,42.0705
8.18343,35.8024
8.18617,35.8027
8.83185,39.1455
6.0337,39.4136
7.50013,38.9777
9.51981,38.457
9.29544,41.9344
8.76145,40.6616
7.538483,38.9759
9.48935,34.6293
8.9077,38.2716
7.92688,36.6746
7.96171,36.6694
9.37558,38.2174
8.10219,38.6052
5.65405,38.3418
8.72315,40.6651
9.31398,39.2892
9.01518,38.3466
9.953833,36.85285
7.45439,36.3925
7.9056,38.9503
9.25665,38.151
5.39876,39.6209
7.3925,38.3203
9.38902,41.4591
6.21964,38.8405
8.75903,36.0331
8.39725,35.5291
6.16034,38.4193
7.0702,39.774667
7.82867,39.2388
7.49727,39.1404
9.05394,39.1813
6.735967,38.7985
7.70647,36.4214
8.93528,35.6077
8.58577,34.5807
8.59168,34.5748
8.36151,39.4936
8.2964,39.5424
8.92072,40.794
8.4399,36.8521
9.5095,37.470583
9.36592,42.1404
9.32666,42.0921
8.52349,40.2724
8.42288,36.534
9.07961,35.5452
5.00174,39.7032
5.69194,38.7055
8.59405,34.8987
7.209933,38.92195
7.83779,36.7445
7.84636,36.7442
6.54666,39.1086
7.55265,36.9009
8.29093,40.4226
10.1443,38.7397
9.1,40.5333
7.94779,36.8483
8.7906,37.9847
8.29981,35.1331
8.3479,35.632
9.6973,38.4819
8.89587,41.0858
8.93014,41.1269
8.93071,41.1851
8.93452,41.1834
9.20709,41.1743
9.18967,41.1386
9.23243,41.2551
5.11982,37.2743
5.11993,37.2693
8.12916,37.4886
8.1303,37.5029
5.90105,39.2773
9.005617,40.886917
7.52912,40.7239
7.53349,40.7242
9.236583,41.823517
7.77599,37.0625
7.39314,36.9755
8.46916,36.2048
9.8166,38.4166
8.66674,37.5724
9.19557,35.7333
9.21371,35.8
7.47651,36.7722
8.907683,35.35275
8.85427,34.9291
9.23411,34.5582
9.12393,35.2073
9.11767,35.6341
9.77792,37.1381
6.79719,40.268
8.79792,40.0096
6.20464,37.9131
8.65169,42.3427
5.70146,38.8885
8.88516,36.3187
8.89392,36.4004
8.89725,36.4021
8.8091,36.3676
8.83765,36.4833
8.82357,36.5241
8.88743,36.6023
8.90884,36.5861
8.91456,36.5863
9.67192,35.356
8.49936,36.9802
8.21645,35.3395
8.67678,35.021
7.59864,39.2249
7.46092,39.3841
9.67221,35.529
7.02774,39.4781
9.05162,39.0511
8.7038,42.0812
7.4836,36.6738
8.5711,36.3049
8.25,36.9166
8.090417,36.9408
8.090267,36.94255
7.99312,36.6848
6.34955,38.6921
8.22416,39.4153
7.72668,39.0279
5.6296,39.0767
9.01459,40.7895
10.1944,36.9071
9.59506,38.2788
9.09314,41.7099
10.1907,38.5977
9.97423,37.0616
10.039,37.0804
10.0403,37.081
7.405625,39.241547
7.55371,39.8603
8.39821,35.4887
9.22206,35.2782
8.11677,36.1734
8.47237,36.7321
8.23446,37.0482
8.72608,34.9929
7.51064,36.3545
7.4514,39.5721
9.52771,34.8164
9.32223,41.4957
9.3362,41.4639
9.33164,42.0398
8.64954,35.0172
9.33034,41.1443
9.33251,41.1456
5.5752,39.5627
9.34535,41.3846
9.37986,41.4129
3.6469,38.8229
4.05715,38.309817
3.89791,38.2125
3.89862,38.2259
9.06715,41.3775
8.99109,34.7246
8.140733,38.803917
7.30872,39.844
3.90974,38.4746
3.91012,38.4794
3.59278,39.026
6.01519,38.8425
8.82848,40.5488
9.74773,36.4631
6.25122,39.627
9.11609,34.8213
9.51188,42.2778
9.51213,42.2832
6.9877,40.8235
6.46911,39.1159
9.39077,35.0979
5.48538,38.612
8.64921,35.5164
8.79167,35.1196
8.80951,35.1722
8.71181,35.0802
8.77913,35.0459
8.72418,35.1264
9.652717,39.318367
10.2722,38.541
8.64767,36.0437
9.52082,38.2438
9.52371,36.7166
9.58239,36.7133
7.56925,40.9443
7.68081,36.9102
8.71213,37.8483
8.9611,40.6827
7.59373,36.5658
9.19598,35.8799
10.1051,36.762
8.32828,36.6957
4.70331,37.2157
8.19802,36.842
8.818795,39.923606
8.76651,39.8683
8.86836,39.9597
7.03111,39.5853
7.06892,39.6548
9.075667,41.168983
8.4987,40.8925
8.62927,36.603
8.9727,37.2586
8.80709,41.0388
5.80905,38.0114
8.904172,39.912164
6.66832,40.1054
8.04109,36.7077
7.41217,36.8659
8.305367,35.573717
8.291433,35.5739
8.56333,37.3503
9.1139,41.1775
9.13506,41.8005
8.64637,40.5891
7.99096,37.2882
8.55925,40.3221
8.68097,35.1193
8.66627,40.2704
5.30618,39.7736
7.09032,39.889
7.11507,39.8925
8.31652,36.9757
9.40681,42.4643
7.51438,39.4713
8.61518,34.9298
8.5892,39.122117
8.95187,41.7266
8.95872,41.7517
8.50256,37.6054
7.48717,36.9953
6.85613,38.8561
8.53462,36.8708
9.82442,37.5581
9.44697,39.2517
8.314,36.6452
3.57647,38.845
8.557333,34.589133
9.55225,38.87165
8.89095,38.3281
9.51237,35.0588
7.8832,41.1179
7.42014,38.3693
8.96484,38.516
8.03693,37.4406
9.12086,35.6324
8.70122,36.6693
5.325533,39.571617
9.502,35.506117
9.489283,35.5085
9.08615,36.536017
9.082397,36.552619
9.076117,36.565167
6.49995,39.2301
9.63736,39.2019
9.50991,38.7591
8.407867,35.623333
8.95435,34.73865
8.60952,39.7097
8.66658,39.7855
8.93661,35.7445
7.56403,36.1491
8.56759,37.9938
7.10116,40.1527
7.10401,40.1394
9.66519,35.4031
8.79905,40.4572
7.97766,39.1926
8.01098,39.1921
8.55974,35.5887
9.36534,41.4911
9.59991,42.2798
9.39276,42.2643
8.5149,34.7566
8.54796,40.3479
9.15973,40.9604
8.86755,40.7204
7.10459,40.8171
8.75074,40.7856
4.82586,37.9053
6.17317,37.8514
9.39988,38.4999
7.71166,38.7581
9.54949,36.5519
8.96369,35.1811
8.05,39
7.49788,37.3532
7.5005,37.3391
8.12818,35.4595
3.61169,38.8438
4.72123,38.88
6.71911,39.3697
7.55227,36.9321
8.98868,39.2146
8.66829,39.0405
8.29632,36.1069
6.78742,41.0147
6.86977,40.9787
7.52659,39.964
10.0931,36.4647
10.009,36.462
9.48098,42.0722
8.85894,38.1699
8.60589,39.308
8.36497,38.784
7.92243,37.263
9.00552,41.1577
9.18162,42.1999
6.15805,38.6211
9.16333,41.7135
8.67129,35.2141
8.46611,37.0658
9.6027,37.0318
9.15141,41.1163
8.53392,34.8858
7.81144,39.8045
7.78536,39.7099
7.103517,40.008667
,
8.686467,34.8691
8.48234,39.3649
8.65698,37.0667
4.02754,38.2392
4.02945,38.2575
5.54371,38.3578
8.98209,40.9599
8.93555,41.0136
8.56228,40.7989
5.12973,37.6345
5.13172,37.6229
7.754623,39.157123
5.73649,38.3513
7.03555,40.2407
7.10211,40.2046
9.3762,42.1876
8.62788,36.1364
7.48032,36.8126
9.09682,40.7606
9.25739,36.516
9.18212,36.2702
9.19982,36.361
9.21581,36.4815
9.18783,36.5083
9.13929,36.4118
9.09988,36.4249
9.04705,35.2102
8.768633,37.254883
7.62195,39.8031
7.77832,36.4252
8.60115,36.8114
8.02784,36.1548
8.1553,35.4963
9.88809,37.0302
8.68493,38.6927
9.2695,35.204
9.27254,35.199
8.19326,36.9339
7.23236,39.5721
9.663687,37.079063
7.923167,37.422883
9.08668,41.1912
9.09201,41.1969
7.33277,40.7955
5.90185,38.2027
9.40118,42.1435
9.4134,42.1224
6.40787,38.2509
10.1546,37.0916
7.50341,38.8541
7.50516,38.8545
7.35713,38.4112
8.6415,35.6236
9.71137,37.2676
9.153717,39.024833
7.32091,39.264
8.21198,35.3898
7.89145,36.1171
9.1936,38.1293
7.72485,40.1829
7.6645,40.216
7.674883,40.188733
7.92078,36.1822
8.03226,36.3359
8.48419,40.3592
8.73327,37.2924
5.9,39.1666
7.5498,38.557
7.84023,39.1382
9.575855,37.109641
9.5723,37.106283
8.54642,38.1771
6.17606,38.157
7.2,38.6
7.190167,38.589283
7.254133,38.653433
7.21726,38.599
7.255537,38.656353
8.4487,36.4234
7.503233,36.50635
8.46866,34.5865
8.47799,34.5843
8.37581,39.6865
6.83888,39.9661
9.04315,40.7947
8.722317,37.476583
8.30925,39.1853
8.07596,36.3549
9.3199,39.274933
7.18403,38.1367
3.55328,39.034
7.23404,40.2895
9.308283,38.274167
9.55538,34.5663
9.376734,38.02644
9.38644,38.0236
8.53734,41.1167
9.38168,34.7049
9.34794,38.9972
9.35127,39.0027
8.80309,35.8669
8.25,35.2166
9.42779,42.108
8.45808,36.0025
9.34333,36.749
9.03739,36.7266
9.03986,36.7218
9.17154,36.814
9.17953,36.8848
9.18486,36.8841
9.00973,36.9332
9.03638,36.8178
9.90111,36.9449
7.902917,36.092667
9.88475,38.7221
8.535324,37.43414
7.4,39.4
7.05119,40.2908
7.0887,38.1998
8.57784,35.9292
8.58032,35.9252
9.025217,36.868333
8.5666,39.35
8.78392,40.3599
4.19413,38.3917
8.58049,35.8109
9.41057,41.8699
9.396,41.8571
6.86608,40.8051
9.37738,39.2505
5.61507,39.2822
8.05129,36.2652
7.70154,39.4964
7.65673,39.4818
6.074267,38.592283
7.55233,36.6278
9.10898,39.2964
9.02052,35.7349
9.03506,35.7351
8.51024,36.1989
5.55745,38.0194
8.5407,37.9732
7.84434,36.0093
8.16298,39.7118
8.03087,39.6861
8.03825,39.6886
8.007,39.8546
7.91967,39.8989
7.94894,39.9784
7.87788,39.7895
9.23759,35.7455
8.07254,36.9419
8.522214,35.663125
7.85624,38.5896
5.12983,38.3028
5.13005,38.3016
9.41356,39.1239
8.29312,41.0555
9.43355,34.4615
8.66482,35.4109
7.13694,39.252
5.92931,38.6987
9.6677,38.7625
8.89731,41.61
8.21239,39.1089
3.67786,38.5618
7.94458,36.7123
8.99994,40.7309
7.811,39.519533
7.87246,37.2977
5.96346,38.6075
9.28465,34.5887
7.14594,38.4959
7.15736,38.5233
8.26689,36.5491
8.86081,37.6318
9.66313,37.1505
8.80331,41.3136
8.92233,41.3216
9.37916,37.3912
9.01925,41.8973
9.05579,36.1049
7.62037,37.1388
7.7501,36.9916
8.30057,35.0707
10.0533,37.0238
5.941167,38.154117
5.04274,38.1667
5.04374,38.1653
4.78574,38.1842
9.42856,42.0004
9.42999,42.0215
3.61525,38.8729
3.6262,38.8693
9.9,38.35
7.02728,39.1813
8.36751,36.2089
9.605683,36.926633
8.6666,38.2166
8.99771,35.0134
9.09567,42.3066
8.48717,38.4909
8.77651,39.8269
6.29701,38.5566
7.22058,38.7096
8.87645,39.7764
8.37346,35.5734
8.39903,39.3896
9.39703,38.3324
9.16046,42.0192
8.3793,40.1725
8.67708,36.0311
8.46256,41.5721
8.45448,34.6297
7.04872,39.261
8.67243,35.5236
4.54486,39.0686
4.54546,39.0588
9.09335,40.9055
7.84902,39.5286
5.789833,39.315167
5.81175,39.5277
7.34413,39.0208
7.82572,39.2088
6.96594,40.1017
8.7871,38.9044
7.50084,36.2433
8.654433,39.425417
8.93654,36.1196
9.15703,41.5318
8.68409,36.7824
8.50206,36.7052
9.58965,35.0059
7.1003,38.7995
8.28643,37.0314
7.2141,41.2412
7.77333,36.3643
9.81554,35.2428
8.43547,39.2998
9.96364,36.9545
9.53132,36.9607
6.5885,39.116617
8.75891,34.6487
6.05271,38.4769
9.248333,37.355867
6.94877,40.2849
8.95596,36.6744
8.95667,36.6796
9.12509,36.7338
4.49077,38.6605
4.49248,38.6573
8.17081,38.6952
9.17834,35.9534
8.91237,37.3072
9.09594,40.9015
8.68283,40.2958
8.69568,40.3318
6.93455,38.7565
8.51274,36.5987
8.74623,35.6581
9.14948,35.7718
4.50602,38.9676
4.50735,38.9754
8.47409,34.8385
9.96825,36.5191
8.79107,35.5243
9.34287,35.4278
9.48995,37.3741
10.0167,36.974
9.45275,41.35
6.80223,40.0607
6.75719,40.0477
7.04566,40.5468
9.19459,41.0193
9.15889,40.9838
9.44301,42.1558
6.46695,39.9515
8.75778,34.9884
7.3329,39.3679
7.09687,40.2822
7.13685,40.2922
8.56607,38.8506
8.49047,38.5743
8.89922,35.3193
9.12805,35.2971
9.16922,35.5333
8.4478,35.8788
5.95669,39.5062
10.1709,38.557
10.2311,38.6305
9.45805,42.2067
9.03828,34.7214
9.36685,35.2036
9.22309,35.7094
9.00303,34.788
9.28061,41.276
9.0624,38.0711
6.19684,38.1036
8.74803,40.5734
6.71469,38.9588
8.36882,35.9179
8.657534,39.431267
8.541979,39.270916
8.39978,39.24254
8.39344,36.3895
4.890683,38.08835
4.9,38.1
7.93716,36.505
8.25,36.6
9.83242,38.5249
7.30216,40.315
7.28693,40.248
8.51945,34.6799
7.72088,37.3804
7.772333,36.722633
6.64404,40.3475
9.64797,37.9443
9.39281,41.2816
9.37317,41.3076
8.16419,36.4703
8.32637,36.0178
8.33018,36.0129
8.67381,34.6226
8.51499,34.5617
8.32539,38.413
8.338983,35.809833
8.95,35.45
7.928675,38.711329
,
9.5143,41.3059
10.4236,42.2333
,
9.562903,41.382272
9.64275,41.0969
9.5,40.8333
9.93333,42.71667
8.217769,43.560767
9.9833,41.1666
8.2666,44.15
9.774683,43.218467
9.840025828,41.35751125
10.7522,42.5694
4.636395,42.612481
4.67833,43.035
4.61667,41.5
9.5333,41.2
7.53333,46.73333
4.5166,41.5333
9.2166,42.4666
,
,
,
5.3333,41.8333
,
,
6.179175029,44.38323205
10.6136,42.4338
8.221367,43.557767
,
6.531667,43.489433
9.87689379,42.75919823
,
11.0347,42.6313
11.03333,42.61667
7.227148,42.694765
6.66308,44.11756
4.1833,42.0666
,
,
,
9.83113,43.03305
6.4725,42.20061
,
5.840846,42.097438
9.9833,41.3166
9.561903,41.382272
9.24433,42.6333
9.24333,42.6133
9.2,42.6166
8.39587,42.9135
5.108620814,45.12954745
7.3333,42.1833
5.2833,40.8166
8.2666,42.5
6.328331,41.4717
8.11564,45.24686
9.31972,42.56
,
6.95,46.4166
8.082396,42.918765
5.68,43.59
9.4833,43.1666
5.955567,43.555333
10.08333,42.83333
6.049694,41.23459
6.32833,41.4717
,
9.3666,42.6666
7.688334,42.18667
9.82889,43.03139
9.93333,41.98333
5.22023,42.18253
5.3166,42.0666
9.81758,42.14331
9.4333,43.0833
9.2166,43.5833
9.15,43.35
9.65,42.8833
9.152017,43.3615
9.6,41.6333
9.6666,42.9166
9.335333,42.7884
9.355617,42.805833
9.09255,43.17505
6.736083,44.272617
3.5,39.55
5.6166,44.1333
9.6166,42.9833
,
,
3.7666,39.2333
9.34295,42.813
,
,
8.140805,42.840271
,
3.5333,39.05
9.6333,40.8
5.25,44.7333
5.1844,42.46609
,
3.96442,41.33677
7.68134,42.832247
,
9.6833,43.1333
7.3666,43.9166
7.36667,43.93333
6.08333,44.75
9.6833,41.85
3.9924,41.1933
9.78333,43.21667
9.5833,43.3333
9.6166,42.75
,
,
,
6.96667,45.33333
6.9666,45.3333
9.2833,43.3833
6.432511,42.161874
,
8.73015,43.43985
6.894761301,38.65383693
6.022063413,38.23877766
6.443599631,38.46803275
6.929345928,35.36951447
6.868907618,35.36784885
6.902134412,35.42098698
6.937540791,35.4438298
7.468834664,37.76227655
7.92771,38.1063
5.223243247,36.7119705
6.284302813,38.37083616
7.059747264,36.17954317
7.583661513,37.63392048
8.154184602,38.52411811
8.126392497,38.53972737
6.823964359,35.84259415
8.08164,38.2513
6.052638279,35.54097368
7.205367,37.9758
6.816093102,35.6014453
6.422184482,38.33192758
7.137841174,36.47126508
7.045898801,36.43757192
6.814425307,37.73099847
7.017502291,37.6471385
7.179672099,36.07912991
8.135867,38.00455
8.05446,38.357
7.061460476,36.31764708
7.175494711,37.9061102
7.179540282,37.62307486
6.958015766,37.79009652
7.396023157,37.5492672
7.222962756,35.65656127
7.85897,38.1451
5.419310834,36.59347335
6.457638451,38.37237842
7.57005,38.17075
7.0847,38.6133
5.693504453,37.61863637
5.695712593,37.61856023
6.359144629,38.89183062
,
8.461801321,38.56066663
7.787872795,37.7333423
7.103983,36.659083
6.346219599,37.14687203
8.424872086,38.53553952
7.577909156,37.92131972
7.582382543,37.97519072
8.354059326,38.57856018
7.23341,38.1256
6.397691472,38.34824555
6.255800081,37.38910116
7.339167,37.855083
7.7903,38.069
6.889425445,36.15146553
7.095834037,37.3992326
6.27309,36.5626
7.268616351,36.50324504
6.881621286,38.01724763
6.247519557,37.74192764
5.295578862,36.70245266
7.053812755,37.09418569
7.036059995,35.66192644
6.047667,37.557583
6.0237,37.561167
6.035254,37.550184
6.248927995,39.0420222
6.161966841,38.25593146
7.87801,38.2309
7.075333,37.702433
7.937067,38.058867
7.399391528,36.44499584
6.880814441,35.39738272
6.878910872,35.41527627
5.733018973,36.60289601
6.213521615,38.94294145
7.6667,44.6833
7.248500255,37.28730275
7.184159629,37.29187131
7.97785,38.3034
7.084827256,37.52593652
6.815668017,38.51192588
7.919787816,37.47291572
7.040133,38.473417
6.314695872,38.3141336
8.2,37.8
8.1717,37.787133
7.720331249,35.48297132
7.726241144,35.47826753
6.200154758,36.69598053
6.894660732,37.83150691
7.024943153,35.60085995
7.05,38.466667
7.735048761,37.64882384
7.012491641,37.56124773
5.525969724,37.53243219
6.46929781,38.40973596
6.824,35.905167
6.724217353,35.92635118
6.740968759,35.93396546
6.743253041,35.94005688
7.170154255,36.23093952
6.99683066,38.60675216
6.9913579,38.64006461
7.026529988,35.83214186
6.07400926,37.30296468
6.027371824,37.27393525
6.064967308,37.27488704
7.99034,38.3698
6.632170284,35.47560988
6.787035124,35.92178262
5.861925687,38.30825792
5.914987667,38.38582835
6.248046223,38.23312925
6.31446486,38.36199408
6.830817206,35.73218716
6.154910934,37.02551952
7.270200939,37.29605917
6.641221753,35.91911762
7.235098007,35.5659038
6.416473776,38.36048112
6.828479,38.092614
6.261788391,36.72062491
8.272348635,37.66750263
5.233712876,36.75384902
7.593833,37.918933
6.392930284,36.64189147
6.053045853,38.15002789
6.490950905,38.47493319
5.718012506,36.76701537
5.623809917,37.6171804
6.283673661,38.32483394
6.448120607,38.40021812
6.45954202,38.39426946
6.493330366,38.76565574
6.712034513,35.80109635
6.615989949,35.50035628
5.591829961,37.60766256
8.097458251,38.40800041
8.334119443,37.85866852
6.772948715,35.70782148
7.46988,38.2356
6.054367,36.886833
6.626960896,38.81552924
7.368553713,36.26967715
6.818463045,35.10801171
7.77721,37.9666
6.859968191,38.1127354
6.866487914,38.10405037
6.2918,37.76905
5.503840737,37.56027189
,
6.959733,38.02585
7.214042466,37.87624951
7.242013977,36.13576108
7.086397227,36.12291199
6.454116849,38.51324251
6.942583,37.8585
6.752817,38.50355
6.749804537,38.50545374
7.270567509,35.8553654
6.169663593,37.27250758
5.965029946,37.12164975
6.116363666,37.18066038
8.982882,38.797459
6.419567075,38.41425694
6.536833,38.7068
6.5043,38.73865
7.274062,36.242774
7.2666,36.25
7.5069,38.08925
6.917873799,38.41911104
7.50561,38.172
6.600381213,36.76558538
6.815710216,38.09191512
6.742660763,37.35747069
7.040630541,37.30138916
5.801769533,36.75511806
6.304321847,38.90096775
6.365997476,38.86955887
6.192804656,38.22871043
8.324733,38.552917
6.818993872,37.64847877
